epoch,training_loss,test_loss,training_acc,test_acc,training_dice_coeff,test_dice_coeff
1,0.6080858663434074,0.4494683664096029,0.8893013082837303,0.9458378034041077,0.12345470167297302,4.1075296365217016e-07
2,0.45475689144361586,0.3705896468717231,0.9194280598958328,0.9458406302955538,0.10502472913098669,0.0
3,0.35637435019016267,0.2434574076683042,0.922927098834325,0.9458406302955545,0.09588408359711811,0.0
4,0.2573197496788842,0.17278345741117684,0.9365002945188491,0.9458406302955537,0.06221511330699701,0.0
5,0.19593116201105573,0.1337920495678791,0.9453016958085316,0.9458406302955549,0.026843383650633906,0.0
6,0.15307041874953678,0.11593534951610714,0.947732545882937,0.9458406302955533,0.019549912138051326,0.0
7,0.12429789588564918,0.11018097040613302,0.9478934151785713,0.9458405991452342,0.03503536223042204,1.8771881333304994e-07
8,0.10094355568289756,0.08807704767711354,0.947531032986111,0.9458415725927035,0.08098857287517398,0.0005698087496488653
9,0.08578755332245713,0.07997305446268732,0.946775809151786,0.9457003136837127,0.13089508489622073,0.037004950366318956
10,0.0739393661508248,0.07245262398531563,0.9465709635416667,0.944977984512062,0.1667415111601856,0.10620608336454325
11,0.06533633481178965,0.06407355641696656,0.9463748759920639,0.9447345914947167,0.1987557425785222,0.14790228407322584
12,0.05765210073441267,0.06089964916575344,0.9465024181547618,0.9443022717927627,0.21287603160620847,0.18878291308479653
13,0.05419186380292688,0.05589995154599619,0.9466291232638888,0.9433355683687192,0.23930282124710578,0.24559086257991783
14,0.04717546125341739,0.05908918155036403,0.9467200830853175,0.944877189867424,0.2502140170527466,0.1319114552325034
15,0.04514302277405347,0.04605235242670286,0.9466162419394841,0.9434919273948347,0.2632366194342707,0.3068814079066438
16,0.040918441311944095,0.04469214003832797,0.9467904885912699,0.9447729920504401,0.2876918243588017,0.26037985833542127
17,0.038028011422249534,0.04111747667622311,0.9469367404513886,0.9437259052282699,0.2870062556555997,0.3535929219030403
18,0.035363239276089836,0.03941586538625694,0.9473478112599203,0.9441958545155503,0.30657368528028955,0.3576113838172612
19,0.032903941485676026,0.04054147854202837,0.9476324869791664,0.9459888824511565,0.31643785643456435,0.2680091502398687
20,0.03206658854947558,0.037744858533405236,0.9477979600694441,0.946421272241327,0.3286280069821421,0.27789555535924143
21,0.028953595747727722,0.03350580009971868,0.9480156715029755,0.9443880519836536,0.3302514929564831,0.40623395316783606
22,0.029032250502634617,0.03350245330863438,0.9476719215029762,0.9459289336622815,0.3351996243947899,0.34509351491132245
23,0.027439652902207203,0.03198851443591537,0.9481196676587302,0.9454743025443577,0.3561679794129517,0.391001437666362
24,0.02699727127328515,0.03140160122732565,0.9485020306299604,0.9453404184733853,0.35689921208718445,0.39430521638817057
25,0.025132415009041627,0.0333669947428753,0.9480593687996032,0.9473687870688798,0.3490743542147185,0.2801462751821692
26,0.02481087638242614,0.0289465028357594,0.9489738963293649,0.9463774515301034,0.369256218045029,0.39267693206561405
27,0.022498865855769032,0.028022776345366446,0.9488067646329367,0.9461942487166072,0.36703230500044065,0.4090310079869035
28,0.02349336928510595,0.025452111365327067,0.9488131045386907,0.9464463248853673,0.38074213234662835,0.4082664952596465
29,0.02163787580627416,0.031013076806342917,0.9490093936011911,0.947663305547249,0.38125741343370556,0.28867672808411887
30,0.021670926450973467,0.03753129599294119,0.9491200086805557,0.9477258320250199,0.38392021047319214,0.2389071709608063
31,0.02021822705643163,0.032668026250362844,0.9496121651785718,0.9473854369143744,0.3902389572051504,0.27543658361581563
32,0.019204826552110414,0.033584981230391844,0.9499636966765875,0.9476695823365237,0.4065639433055185,0.30368070618131443
33,0.019411440048411135,0.02871019287777365,0.9495341021825394,0.9476078112539875,0.39865483205340563,0.3849706640541671
34,0.018445444119251555,0.027719305443823807,0.949735134548611,0.9489186244642148,0.38881605825620813,0.32868049446874464
35,0.0176443620063808,0.029587259086960305,0.9502971075148807,0.949012277898225,0.4128324438082836,0.35758311397062253
36,0.016944334622738616,0.037770281941922376,0.9505516338045634,0.947791403446472,0.4196200086263714,0.21438863845909303
37,0.016945914863165292,0.03917235483837674,0.9505814422123017,0.9478136759245412,0.4243712279901863,0.21499693555164262
38,0.015561185674630992,0.036544704972806374,0.9508269469246035,0.9480081785162479,0.43139805745852977,0.2344058147521706
39,0.016211441694204475,0.026085690988703135,0.950968812003968,0.9483546323639351,0.43657323492005967,0.4269995551961181
40,0.01763998709474912,0.02390111814867903,0.9508596230158736,0.9485407944577348,0.41411205016470276,0.42036036352542744
41,0.01560629464109384,0.040624334202273,0.9513145306299606,0.9488717120838316,0.4466345895111081,0.2457979636595969
42,0.015640575866702765,0.031212070333287087,0.9511634889632936,0.9487270110645929,0.43991207043487385,0.33045865592552826
43,0.013972804099986596,0.03909416243937664,0.951521964905754,0.9485759086548058,0.425659352306303,0.29412984346441706
44,0.013847464577494455,0.07838706913326951,0.9514630766369044,0.9463536371112431,0.45916493723170015,0.0560955560892782
45,0.013587661841995127,0.0694743054637676,0.9513651103670634,0.9468555388382162,0.4542777850962141,0.12087137955737554
46,0.013377919742127969,0.0507180778120998,0.9519320436507933,0.9473653371710524,0.46285099010133635,0.13466799442529395
47,0.015594011518294879,0.028155158540192297,0.9515398840525789,0.9493700159489636,0.4603256487749904,0.35079906275337736
48,0.013862606701773724,0.028317278164963225,0.9516074373759923,0.9489919055896137,0.472872042139363,0.3274812784470199
49,0.013599249525716351,0.05966991312656597,0.9518887803819442,0.9470123339687992,0.4605633662601495,0.11644417888003135
50,0.01336407153063365,0.067664392573714,0.9521150793650792,0.9466199879136767,0.48394697668659575,0.09665341566175237
51,0.013604224945551583,0.03771394553950378,0.9517863498263889,0.9486474609374996,0.4863284471648904,0.26069879728071665
52,0.013421540792998192,0.046205688850379685,0.9524215029761909,0.9486719840261145,0.48393837441335186,0.24392020844781392
53,0.011975342811118546,0.049407574022987746,0.9521269531249996,0.9477457370788482,0.4853157847187627,0.20853353349444403
54,0.01178158737076003,0.046351684714428784,0.9526070343501987,0.9484147291168263,0.49071281462872357,0.25310838269987496
55,0.012607892767880999,0.03182941037536811,0.9527880394345236,0.9490713466905901,0.5044999716385784,0.3741901445326234
56,0.01148055957330923,0.03960729861044861,0.9524927455357143,0.9476574492872809,0.5067028483780716,0.274832260773176
57,0.01117191801285593,0.10005936709360173,0.9523436104910715,0.9465204237066386,0.4993306526907388,0.0615218021147257
58,0.012015397356922872,0.037038359045754116,0.9526234343998012,0.9482464239433813,0.5004894497837641,0.33556723472468225
59,0.011539526318388414,0.0703045003685679,0.9523147786458335,0.9471045233378188,0.5043184117004464,0.14475822547623224
60,0.009223983815449867,0.07117982345543883,0.9531368427579365,0.9473502837794062,0.5161693510233292,0.14300926420090815
61,0.010816747016949756,0.08323950758931753,0.9528077566964283,0.9470358057341504,0.506450313301854,0.10496071440696428
62,0.010537514680514245,0.06914816575379412,0.9528095238095236,0.9481740773275515,0.5225911819042474,0.21072960268137836
63,0.0093410432507794,0.09205698313785944,0.9533363870287697,0.9468970232755186,0.517889312810107,0.09537633700329037
64,0.008778865050408058,0.09111838592722622,0.9532997581845236,0.9472945247084336,0.5273789720506256,0.12314471710501014
65,0.009106233232887461,0.0799197492543068,0.9535608878968254,0.9474853437749204,0.537640167559603,0.13629656096163306
66,0.008589789498503142,0.05331398715578894,0.9535477895585318,0.9483588220818383,0.5452604860226953,0.2919289269150798
67,0.008631069396644653,0.11229374951788347,0.9537183159722228,0.946525158555123,0.5385462036285288,0.060470532642878716
68,0.009008025375355612,0.08704272458853078,0.9535073164682538,0.9476325368196766,0.5425506532331464,0.15446441678082756
69,0.009687687542810592,0.04461359327862474,0.9530998108878972,0.9492225114010162,0.5467893026118231,0.36086005236833263
70,0.008548195098133182,0.08380007209481093,0.9535135013640873,0.9469124894088912,0.5547026568615856,0.10822182735605222
71,0.008490460122231439,0.04993231591051076,0.95390339781746,0.9494088292464116,0.5658570055033586,0.3329727351281939
72,0.008316783778164314,0.10976154163304583,0.9539640221974208,0.946596819863936,0.5638546261147707,0.06580566286391498
73,0.007773357810358339,0.05324993158126263,0.9539626891121031,0.9482856811328746,0.5625507253615142,0.31120831332674703
74,0.007559095540671565,0.08980761940903188,0.9535758928571431,0.9472798762709328,0.5643390445168687,0.13880809190636248
75,0.0071874367707918975,0.06586089007225511,0.9543990265376979,0.9483872389603264,0.576710174765942,0.2729435034373558
76,0.00730477931293925,0.05679256785432455,0.954153878348214,0.9485385049092906,0.5664522806913328,0.27973477495835447
77,0.007439728154817463,0.15596490198840998,0.9543481057787698,0.9459970905602072,0.5783903191016659,0.022939468286161613
78,0.006986780698865741,0.03211324422093114,0.9543306206597217,0.9488242857231854,0.5893061853884224,0.45454822041370463
79,0.006970708766589052,0.1523597493174508,0.9548488343253969,0.9462126196172252,0.5883458559232433,0.033500342951863424
80,0.008419264092281949,0.11427260683783069,0.9531475229414682,0.9474884588068176,0.5852487866152246,0.1385587810476163
81,0.007122892946963908,0.09290901836719898,0.9547632843501985,0.9476159414872403,0.5910551698837345,0.1458518956105073
82,0.0064917726133162865,0.0956693752837661,0.9546727740575396,0.946842370040869,0.5932833659839459,0.09364842380689914
83,0.007150352929048019,0.07903460906614912,0.9552601996527783,0.948614301422947,0.5960424370030849,0.25193822455002846
84,0.00668609963939248,0.09097209983376964,0.9552714688740074,0.947079727683911,0.5924514939831513,0.10936124241440441
85,0.006087413458486221,0.06586581348762502,0.9550070064484124,0.9488969049043063,0.6019113021831329,0.24799267308746326
86,0.006224629560338577,0.05417423989361354,0.9551881355406748,0.9493425491552038,0.6158176352784955,0.2698283692014875
87,0.0058893529595696326,0.10692675802762512,0.9557003348214285,0.948485588304924,0.6151239380952147,0.1774290514153361
88,0.005979400677426297,0.11277114024783838,0.9559782986111112,0.9477064020135559,0.6203855762449758,0.12260369307687727
89,0.005364291579739767,0.18331995145830318,0.9554011346726193,0.9460090211323768,0.6155704846205272,0.01568734529700431
90,0.005866913226990229,0.09742970545458976,0.9559720362103175,0.9480761329371012,0.6255549511622687,0.2123149447407892
91,0.006909113256343907,0.025523522240883466,0.9543861917162698,0.9434043949985055,0.623751735314819,0.5047441428801099
92,0.005908663441368844,0.029783960590572697,0.9552550068204364,0.9487971693705135,0.6135466489540204,0.5085051893636899
93,0.005774828261582159,0.06475383067690242,0.9559460565476187,0.9509810403583536,0.6175944327634609,0.3400371303984275
94,0.00536566607985324,0.03923877146292623,0.9563469897073413,0.9503477465859265,0.6220847320452002,0.4422223870629625
95,0.005229128501689826,0.07683815537547994,0.9568093067956347,0.9498590837445173,0.630542957472101,0.2375394734538616
96,0.004546014195130695,0.08661883659641238,0.957661814856151,0.9494540984474685,0.6543105090660001,0.2384954662655442
97,0.005535214303901219,0.09579225184906275,0.9560119822668648,0.949300067907695,0.6289303049416237,0.2442864802355331
98,0.004550219039187401,0.11345975991924656,0.9574930710565475,0.9491144120065788,0.6408432058134083,0.21526765863813183
99,0.00540411424063634,0.08648417723801316,0.9560203062996037,0.9500445371685609,0.6610269905557447,0.28985445436943935
100,0.004790806379571136,0.05670283038850125,0.957077210441468,0.950838068181819,0.6399226394527874,0.40906209489738643
